age_Ma,cdf_approx_1,cdf_approx_2,cdf_approx_3,cdf_approx_4,cdf_approx_5,cdf_approx_6,cdf_approx_7,cdf_approx_8,cdf_approx_9,cdf_approx_10,cdf_approx_11,cdf_approx_12,cdf_approx_13,cdf_approx_14,cdf_approx_15,cdf_approx_16,cdf_approx_17,cdf_approx_18,cdf_approx_19,cdf_approx_20,cdf_approx_21,cdf_approx_22,cdf_approx_23,cdf_approx_24,cdf_approx_25,cdf_approx_26,cdf_approx_27,cdf_approx_28,cdf_approx_29,cdf_approx_30,cdf_approx_31,cdf_approx_32,cdf_approx_33,cdf_approx_34,cdf_approx_35,cdf_approx_36,cdf_approx_37,cdf_approx_38,cdf_approx_39,cdf_approx_40,cdf_approx_41,cdf_approx_42,cdf_approx_43,cdf_approx_44,cdf_approx_45,cdf_approx_46,cdf_approx_47,cdf_approx_48,cdf_approx_49,cdf_approx_50,cdf_approx_51,cdf_approx_52,cdf_approx_53,cdf_approx_54,cdf_approx_55,cdf_approx_56,cdf_approx_57,cdf_approx_58,cdf_approx_59,cdf_approx_60,cdf_approx_61,cdf_approx_62,cdf_approx_63,cdf_approx_64,cdf_approx_65,cdf_approx_66,cdf_approx_67,cdf_approx_68,cdf_approx_69,cdf_approx_70,cdf_approx_71,cdf_approx_72,cdf_approx_73,cdf_approx_74,cdf_approx_75,cdf_approx_76,cdf_approx_77,cdf_approx_78,cdf_approx_79,cdf_approx_80,cdf_approx_81,cdf_approx_82,cdf_approx_83,cdf_approx_84,cdf_approx_85,cdf_approx_86,cdf_approx_87,cdf_approx_88,cdf_approx_89,cdf_approx_90,cdf_approx_91,cdf_approx_92,cdf_approx_93,cdf_approx_94,cdf_approx_95,cdf_approx_96,cdf_approx_97,cdf_approx_98,cdf_approx_99,cdf_approx_100,cdf_approx_101
430,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497,0.0497
430,0.049749108,0.049749111,0.049749268,0.049749236,0.049749904,0.049751733,0.049749646,0.049750797,0.049749704,0.049750603,0.049750879,0.049751339,0.049751433,0.049751385,0.049751087,0.049751324,0.049751443,0.049753206,0.04975346,0.049753811,0.049753719,0.049764844,0.049765007,0.049765018,0.049765047,0.049765142,0.049765142,0.049765261,0.049765271,0.049765281,0.049765291,0.049765302,0.049765313,0.049765351,0.049765119,0.049765123,0.049765362,0.049765119,0.049765123,0.049765344,0.049765125,0.049765128,0.049765358,0.049765133,0.049765411,0.049765372,0.049765138,0.049765234,0.049765422,0.049765144,0.049765145,0.049765233,0.049765386,0.04976515,0.049765151,0.049765402,0.049765401,0.049765406,0.049765406,0.049765407,0.049765398,0.049765397,0.04976541,0.049765153,0.04976541,0.049765395,0.049765394,0.049765391,0.04976539,0.049765389,0.049765155,0.049765386,0.049765157,0.049765385,0.049765159,0.049765335,0.049765383,0.049765353,0.04976537,0.049765384,0.049765397,0.049765409,0.04976541,0.049765412,0.049765415,0.049765418,0.049765561,0.049765555,0.049765559,0.049765522,0.049765566,0.049765528,0.049765513,0.049765556,0.049765511,0.049765512,0.049765611,0.049765602,0.049765647,0.049765687,0.049781796
432.8767123,0.049799124,0.049799129,0.049799456,0.049799388,0.049800749,0.049804499,0.049800221,0.049802577,0.049800351,0.049802185,0.049802744,0.049803688,0.04980388,0.049803784,0.049803174,0.049803659,0.049803902,0.049807508,0.049808028,0.049808748,0.049808559,0.049831332,0.049831666,0.049831689,0.049831749,0.049831947,0.049831947,0.049832192,0.049832213,0.049832234,0.049832255,0.049832277,0.0498323,0.049832378,0.049831901,0.049831909,0.049832399,0.049831901,0.04983191,0.049832363,0.049831914,0.049831921,0.049832392,0.04983193,0.049832502,0.049832421,0.049831941,0.049832139,0.049832523,0.049831954,0.049831955,0.049832137,0.049832452,0.049831965,0.049831968,0.049832483,0.049832482,0.049832491,0.049832492,0.049832493,0.049832475,0.049832473,0.049832499,0.049831971,0.0498325,0.049832468,0.049832466,0.049832461,0.049832459,0.049832456,0.049831976,0.049832451,0.04983198,0.049832447,0.049831985,0.049832344,0.049832444,0.049832382,0.049832416,0.049832445,0.049832472,0.049832496,0.049832502,0.049832506,0.049832511,0.049832517,0.04983281,0.049832803,0.04983281,0.049832733,0.049832822,0.049832745,0.049832714,0.049832802,0.049832711,0.049832712,0.049832915,0.049832896,0.049832988,0.049833069,0.049856848
435.7534247,0.049849661,0.049849671,0.049850179,0.049850069,0.049852154,0.049857933,0.049851341,0.049854964,0.049851562,0.049854372,0.049855222,0.049856676,0.049856971,0.049856825,0.04985589,0.049856634,0.049857007,0.049862548,0.049863347,0.049864455,0.049864166,0.049899191,0.049899703,0.04989974,0.049899833,0.049900147,0.049900147,0.049900527,0.049900559,0.049900591,0.049900625,0.049900659,0.049900695,0.049900814,0.049900079,0.04990009,0.049900847,0.049900078,0.049900093,0.049900793,0.0499001,0.04990011,0.049900838,0.049900124,0.049901007,0.049900883,0.049900141,0.049900448,0.04990104,0.049900161,0.049900164,0.049900445,0.049900931,0.049900179,0.049900184,0.049900977,0.049900976,0.04990099,0.049900991,0.049900993,0.049900965,0.049900962,0.049901002,0.049900189,0.049901003,0.049900954,0.049900951,0.049900944,0.049900941,0.049900935,0.049900196,0.049900928,0.049900203,0.049900923,0.04990021,0.049900762,0.049900918,0.049900821,0.049900872,0.049900918,0.049900959,0.049900997,0.049901011,0.049901017,0.049901025,0.049901034,0.049901485,0.049901483,0.049901495,0.049901369,0.049901506,0.049901387,0.049901341,0.049901474,0.049901336,0.049901339,0.049901649,0.04990162,0.049901762,0.049901888,0.049928831
438.630137,0.04990024,0.049900257,0.049900965,0.049900804,0.049903643,0.049911578,0.049902529,0.049907491,0.049902868,0.0499067,0.049907845,0.049909842,0.049910243,0.04991005,0.04990877,0.04990979,0.049910298,0.049917879,0.049918973,0.049920491,0.049920097,0.049968071,0.049968772,0.049968822,0.049968951,0.049969397,0.049969397,0.049969923,0.049969967,0.049970012,0.049970059,0.049970107,0.049970156,0.049970319,0.049969308,0.049969323,0.049970366,0.049969308,0.049969328,0.049970293,0.049969338,0.049969353,0.049970354,0.049969372,0.049970587,0.049970418,0.049969396,0.049969818,0.049970632,0.049969424,0.049969427,0.049969815,0.049970484,0.049969448,0.049969456,0.049970546,0.049970544,0.049970564,0.049970565,0.049970568,0.049970529,0.049970526,0.04997058,0.049969463,0.049970582,0.049970514,0.04997051,0.0499705,0.049970496,0.049970488,0.049969473,0.049970478,0.049969482,0.049970471,0.049969491,0.049970247,0.049970465,0.049970328,0.049970399,0.049970462,0.049970519,0.049970571,0.049970599,0.049970607,0.049970618,0.049970631,0.049971249,0.049971261,0.049971277,0.049971095,0.04997128,0.04997112,0.049971057,0.049971237,0.049971051,0.049971055,0.049971478,0.04997144,0.049971634,0.049971807,0.050000952
441.5068493,0.049950498,0.049950525,0.049951452,0.049951231,0.049954859,0.049965093,0.049953424,0.049959806,0.049953914,0.049958816,0.049960262,0.049962838,0.04996335,0.049963111,0.049961467,0.049962779,0.049963429,0.049973167,0.049974572,0.049976527,0.049976023,0.050037726,0.050038624,0.05003869,0.050038858,0.050039455,0.050039456,0.050040141,0.050040198,0.050040257,0.050040317,0.050040379,0.050040443,0.050040654,0.050039347,0.050039366,0.050040714,0.050039347,0.050039374,0.050040623,0.050039388,0.050039407,0.050040703,0.050039433,0.050041003,0.050040787,0.050039464,0.050040011,0.050041063,0.050039501,0.050039505,0.050040007,0.050040873,0.050039533,0.050039543,0.05004095,0.050040948,0.050040974,0.050040975,0.050040979,0.050040928,0.050040924,0.050040995,0.050039551,0.050040997,0.050040909,0.050040903,0.050040891,0.050040886,0.050040876,0.050039565,0.050040863,0.050039576,0.050040853,0.050039589,0.05004056,0.050040845,0.050040664,0.050040756,0.050040838,0.050040912,0.05004098,0.050041028,0.050041039,0.050041053,0.05004107,0.050041865,0.050041903,0.050041923,0.050041674,0.05004191,0.050041706,0.050041628,0.050041854,0.050041621,0.050041626,0.050042166,0.05004212,0.050042368,0.050042592,0.05007645
444.3835616,0.05000054,0.05000058,0.050001747,0.050001457,0.050005909,0.050018597,0.050004134,0.050012023,0.050004809,0.050010835,0.050012586,0.050015781,0.050016409,0.050016125,0.050014095,0.050015717,0.050016516,0.050028537,0.050030272,0.05003269,0.05003207,0.050108338,0.050109446,0.050109529,0.050109739,0.050110506,0.050110508,0.050111365,0.050111437,0.050111511,0.050111586,0.050111664,0.050111744,0.050112005,0.050110382,0.050110403,0.050112081,0.050110382,0.050110417,0.05011197,0.050110434,0.05011046,0.050112072,0.050110492,0.050112443,0.050112177,0.050110532,0.050111213,0.050112517,0.050110578,0.050110583,0.050111208,0.050112286,0.050110618,0.05011063,0.050112377,0.050112374,0.050112406,0.050112408,0.050112413,0.05011235,0.050112344,0.050112433,0.050110641,0.050112435,0.050112325,0.050112319,0.050112303,0.050112297,0.050112284,0.050110658,0.050112269,0.050110673,0.050112257,0.050110688,0.050111887,0.050112247,0.050112017,0.050112131,0.050112233,0.050112326,0.050112411,0.050112486,0.050112499,0.050112517,0.050112539,0.050113522,0.050113598,0.050113622,0.050113296,0.050113584,0.050113335,0.050113241,0.050113514,0.050113232,0.050113239,0.050113903,0.050113849,0.050114154,0.050114433,0.050158891
447.260274,0.050051887,0.05005194,0.050053364,0.050052997,0.050058314,0.050073594,0.050056179,0.050065657,0.050057062,0.050064267,0.050066335,0.050070184,0.050070932,0.050070603,0.050068167,0.050070115,0.050071071,0.050085497,0.050087578,0.050090485,0.050089745,0.05018137,0.050182698,0.050182799,0.050183054,0.050184006,0.050184008,0.050185049,0.050185136,0.050185225,0.050185317,0.050185412,0.050185509,0.050185824,0.050183864,0.05018389,0.050185915,0.050183866,0.050183909,0.050185785,0.050183931,0.050183962,0.050185909,0.050184002,0.050186355,0.050186037,0.05018405,0.050184873,0.050186446,0.050184106,0.050184113,0.050184867,0.05018617,0.050184156,0.05018417,0.050186276,0.050186273,0.050186311,0.050186314,0.050186319,0.050186244,0.050186236,0.050186343,0.050184184,0.050186346,0.050186214,0.050186205,0.050186187,0.050186179,0.050186164,0.050184205,0.050186145,0.050184222,0.050186131,0.050184241,0.050185679,0.050186119,0.050185836,0.050185975,0.050186098,0.050186211,0.050186314,0.050186419,0.050186436,0.050186458,0.050186485,0.050187666,0.050187786,0.050187815,0.050187404,0.050187747,0.050187451,0.050187341,0.050187662,0.05018733,0.050187339,0.050188133,0.05018807,0.050188435,0.050188773,0.050252516
450.1369863,0.050109832,0.050109896,0.050111573,0.050111137,0.050117363,0.050135298,0.050114859,0.050125976,0.050115916,0.050124357,0.050126771,0.050131289,0.050132165,0.050131783,0.050128927,0.050131212,0.050132332,0.050149247,0.050151687,0.050155098,0.050154231,0.050261699,0.050263255,0.050263375,0.050263675,0.050264801,0.050264803,0.050266028,0.05026613,0.050266235,0.050266344,0.050266455,0.050266569,0.050266938,0.050264638,0.050264667,0.050267046,0.05026464,0.05026469,0.050266894,0.050264716,0.050264753,0.05026704,0.0502648,0.050267563,0.050267191,0.050264857,0.050265824,0.050267671,0.050264923,0.050264931,0.050265817,0.050267347,0.050264981,0.050264998,0.050267471,0.050267467,0.050267512,0.050267515,0.050267522,0.050267432,0.050267424,0.05026755,0.050265015,0.050267553,0.050267397,0.050267388,0.050267366,0.050267357,0.050267339,0.050265039,0.050267317,0.050265059,0.0502673,0.050265082,0.050266768,0.050267286,0.050266952,0.050267115,0.05026726,0.050267392,0.050267514,0.050267643,0.050267662,0.050267688,0.05026772,0.050269106,0.050269255,0.05026929,0.050268801,0.050269202,0.050268856,0.050268728,0.050269103,0.050268715,0.050268726,0.050269656,0.050269583,0.050270011,0.050270407,0.050362564
453.0136986,0.050186913,0.050186975,0.050188851,0.050188388,0.050195574,0.050216023,0.050192713,0.050205433,0.050193785,0.050203509,0.050206342,0.050211491,0.050212504,0.050212043,0.05020877,0.050211384,0.050212674,0.050232062,0.050234858,0.050238757,0.050237757,0.050360732,0.050362519,0.050362653,0.050362991,0.050364221,0.050364223,0.050365603,0.050365718,0.050365836,0.050365958,0.050366084,0.050366212,0.050366633,0.050364017,0.050364052,0.050366754,0.050364018,0.050364073,0.050366576,0.050364102,0.050364142,0.050366739,0.050364194,0.050367336,0.050366908,0.050364258,0.050365354,0.050367457,0.050364332,0.050364341,0.050365346,0.050367083,0.050364397,0.050364416,0.050367231,0.050367227,0.050367278,0.050367282,0.050367289,0.050367188,0.050367178,0.050367321,0.050364434,0.050367325,0.050367148,0.050367137,0.050367112,0.050367102,0.050367082,0.050364462,0.050367056,0.050364485,0.050367037,0.05036451,0.050366442,0.050367021,0.050366652,0.050366836,0.050367001,0.05036715,0.050367287,0.050367403,0.050367425,0.050367454,0.050367489,0.050369074,0.050369189,0.050369228,0.050368707,0.050369172,0.05036877,0.050368618,0.05036906,0.050368603,0.050368614,0.050369686,0.050369598,0.05037009,0.05037054,0.050495626
455.890411,0.050303098,0.050303127,0.050305068,0.050304675,0.050312881,0.050335372,0.05030971,0.050323857,0.05031043,0.050321472,0.050324863,0.050330522,0.050331684,0.050331092,0.050327431,0.05033034,0.050331803,0.050353475,0.050356601,0.050360924,0.050359787,0.050496571,0.050498579,0.050498718,0.050499074,0.05050024,0.050500241,0.050501703,0.050501825,0.050501951,0.05050208,0.050502212,0.050502348,0.050502812,0.050499959,0.050500005,0.050502941,0.050499955,0.050500009,0.050502724,0.050500035,0.050500075,0.050502893,0.050500127,0.050503553,0.050503068,0.050500192,0.050501379,0.05050368,0.050500268,0.050500277,0.050501365,0.050503248,0.050500335,0.050500355,0.050503438,0.050503433,0.050503489,0.050503493,0.050503501,0.050503391,0.050503381,0.050503535,0.050500374,0.050503539,0.050503348,0.050503336,0.050503309,0.050503298,0.050503276,0.050500402,0.050503248,0.050500426,0.050503227,0.050500452,0.050502614,0.050503209,0.050502841,0.05050304,0.050503217,0.050503377,0.050503523,0.050503545,0.050503567,0.050503597,0.050503633,0.050505391,0.050505326,0.050505371,0.050504919,0.05050546,0.050504992,0.050504804,0.050505338,0.050504785,0.050504794,0.050506014,0.050505898,0.050506455,0.050506941,0.050659958
458.7671233,0.050475743,0.050475695,0.050477494,0.050477318,0.050486609,0.050510386,0.050483209,0.050498485,0.050483032,0.050495413,0.050499562,0.050505534,0.050506861,0.050506061,0.050502066,0.050505208,0.050506846,0.050530469,0.050533877,0.050538519,0.050537239,0.050684963,0.050687175,0.050687304,0.05068765,0.0506885,0.050688499,0.05068993,0.050690049,0.050690172,0.050690298,0.050690427,0.050690558,0.050691051,0.050688085,0.050688149,0.050691181,0.050688071,0.050688114,0.050690908,0.050688132,0.050688163,0.050691066,0.050688208,0.050691769,0.050691227,0.050688265,0.050689481,0.05069189,0.050688335,0.050688343,0.050689459,0.050691393,0.050688397,0.050688416,0.050691649,0.050691644,0.050691701,0.050691705,0.050691713,0.050691601,0.05069159,0.050691747,0.050688434,0.050691752,0.050691556,0.050691544,0.050691516,0.050691504,0.050691482,0.050688461,0.050691453,0.050688483,0.050691431,0.050688508,0.050690868,0.050691412,0.050691101,0.050691303,0.050691481,0.050691642,0.050691787,0.050691593,0.050691613,0.05069164,0.050691674,0.050693563,0.050693103,0.050693153,0.050692925,0.050693555,0.050693007,0.050692767,0.05069343,0.050692742,0.050692744,0.050694117,0.050693955,0.050694577,0.050695072,0.050865862
461.6438356,0.050701909,0.050701742,0.050703208,0.050703385,0.050713832,0.050738206,0.050710275,0.050726413,0.050708691,0.050722441,0.050727538,0.050733643,0.050735151,0.05073407,0.050729789,0.050733111,0.050734926,0.050760207,0.050763853,0.050768719,0.050767291,0.05092339,0.050925789,0.050925896,0.050926204,0.050926503,0.050926499,0.050927794,0.050927903,0.050928014,0.050928127,0.050928242,0.050928359,0.050928868,0.050925901,0.050925989,0.050928988,0.050925872,0.050925896,0.050928646,0.050925898,0.050925915,0.050928776,0.050925945,0.050929504,0.050928907,0.050925988,0.050927176,0.050929611,0.050926043,0.05092605,0.05092714,0.050929039,0.050926094,0.05092611,0.050929384,0.050929379,0.050929435,0.050929439,0.050929447,0.050929336,0.050929326,0.050929479,0.050926125,0.050929484,0.050929293,0.05092928,0.050929253,0.050929242,0.050929219,0.050926147,0.05092919,0.050926167,0.050929168,0.050926188,0.050928718,0.050929148,0.050928945,0.05092914,0.050929311,0.050929462,0.050929598,0.050929074,0.050929089,0.05092911,0.050929137,0.050931119,0.050930063,0.050930118,0.050930258,0.050930992,0.050930351,0.050930042,0.050930869,0.050930009,0.05093,0.050931532,0.050931309,0.050931994,0.050932475,0.051125832
464.5205479,0.050951443,0.05095114,0.050952212,0.050952792,0.050964463,0.050989287,0.05096076,0.050977731,0.050957578,0.050972765,0.050978899,0.050985099,0.0509868,0.050985407,0.050980839,0.050984336,0.050986336,0.051013275,0.051017158,0.051022235,0.05102065,0.051184848,0.051187438,0.051187518,0.05118778,0.051187444,0.051187437,0.051188564,0.051188659,0.051188755,0.051188853,0.051188951,0.051189051,0.051189573,0.051186634,0.05118675,0.051189683,0.051186589,0.05118659,0.051189263,0.051186575,0.051186574,0.051189359,0.051186587,0.05119011,0.051189455,0.051186613,0.051187759,0.051190198,0.051186651,0.051186656,0.051187707,0.051189548,0.051186689,0.051186701,0.051189991,0.051189986,0.05119004,0.051190044,0.051190051,0.051189945,0.051189935,0.051190082,0.051186713,0.051190086,0.051189902,0.051189891,0.051189864,0.051189853,0.05118983,0.05118673,0.051189802,0.051186745,0.051189779,0.051186762,0.051189463,0.051189758,0.051189682,0.051189867,0.051190027,0.051190167,0.051190291,0.051189393,0.051189402,0.051189416,0.051189436,0.051191505,0.051189775,0.051189837,0.051190396,0.051191242,0.0511905,0.051190116,0.051191122,0.051190074,0.051190052,0.051191753,0.051191461,0.051192211,0.051192672,0.051454648
467.3972603,0.051184016,0.051183597,0.051184383,0.0511853,0.051198259,0.051224105,0.05119434,0.051212429,0.051189798,0.051206538,0.051213663,0.051220105,0.051222005,0.051220327,0.051215408,0.051219136,0.051221339,0.051250319,0.051254497,0.051259877,0.051258125,0.051433173,0.051435984,0.051436045,0.051436278,0.051435426,0.051435416,0.05143644,0.051436527,0.051436614,0.051436701,0.051436789,0.051436877,0.051437424,0.051434429,0.051434569,0.051437528,0.051434369,0.051434352,0.051437035,0.051434323,0.051434309,0.051437108,0.051434308,0.051437897,0.051437177,0.051434321,0.051435463,0.051437972,0.051434347,0.05143435,0.051435398,0.051437241,0.051434375,0.051434384,0.051437775,0.051437769,0.051437823,0.051437827,0.051437835,0.051437729,0.051437718,0.051437865,0.051434393,0.051437869,0.051437686,0.051437674,0.051437647,0.051437636,0.051437613,0.051434407,0.051437584,0.05143442,0.05143756,0.051434433,0.051437343,0.051437538,0.051437561,0.051437743,0.051437899,0.051438033,0.05143815,0.051436931,0.051436935,0.051436944,0.051436959,0.051439153,0.051436839,0.051436907,0.051437816,0.051438774,0.051437932,0.051437477,0.051438654,0.051437427,0.051437395,0.051439275,0.05143892,0.051439744,0.0514402,0.051869439
470.2739726,0.051376591,0.051376095,0.051376802,0.051377923,0.051392235,0.051420095,0.051387984,0.051407661,0.051382566,0.051401005,0.051408999,0.051415937,0.05141804,0.051416133,0.051410762,0.051414819,0.051417243,0.051448878,0.051453438,0.051459278,0.051457346,0.051647768,0.051650848,0.051650904,0.051651138,0.051650007,0.051649995,0.051651034,0.051651122,0.051651211,0.051651299,0.051651388,0.051651476,0.051652067,0.051648866,0.051649025,0.051652174,0.051648796,0.05164877,0.051651619,0.051648733,0.051648712,0.051651686,0.051648705,0.051652539,0.051651747,0.051648713,0.051649922,0.051652614,0.051648734,0.051648738,0.051649847,0.051651803,0.05164876,0.051648769,0.051652408,0.051652403,0.05165246,0.051652464,0.051652472,0.05165236,0.051652349,0.051652504,0.051648777,0.051652508,0.051652314,0.051652302,0.051652273,0.051652261,0.051652237,0.051648791,0.051652206,0.051648802,0.05165218,0.051648816,0.051651993,0.051652156,0.051652224,0.051652416,0.051652579,0.051652719,0.05165284,0.051651406,0.051651407,0.051651415,0.051651428,0.05165381,0.051651098,0.051651173,0.051652291,0.051653357,0.051652419,0.051651907,0.051653229,0.051651849,0.051651811,0.051653884,0.05165348,0.051654385,0.051654868,0.052389291
473.1506849,0.051536303,0.051535764,0.051536571,0.051537784,0.05155352,0.05158428,0.051548832,0.051570523,0.05154295,0.051563232,0.051571998,0.051579659,0.051581971,0.051579885,0.051573967,0.051578439,0.051581107,0.051615958,0.051620982,0.051627422,0.051625298,0.051835211,0.051838602,0.051838665,0.051838927,0.051837719,0.051837706,0.051838866,0.051838964,0.051839063,0.051839162,0.051839261,0.051839359,0.051840011,0.051836473,0.051836646,0.051840131,0.051836396,0.051836369,0.051839523,0.051836329,0.051836306,0.051839598,0.0518363,0.05184054,0.051839669,0.05183631,0.051837649,0.051840624,0.051836335,0.051836339,0.051837568,0.051839733,0.051836365,0.051836374,0.051840396,0.05184039,0.051840453,0.051840458,0.051840466,0.051840342,0.05184033,0.051840501,0.051836384,0.051840506,0.051840292,0.051840278,0.051840246,0.051840233,0.051840206,0.051836399,0.051840172,0.051836412,0.051840143,0.051836427,0.051839928,0.051840117,0.051840183,0.051840396,0.051840577,0.051840732,0.051840867,0.051839306,0.051839309,0.051839318,0.051839332,0.05184196,0.051839007,0.05183909,0.051840298,0.051841467,0.051840438,0.051839877,0.051841326,0.051839814,0.051839772,0.051842052,0.05184161,0.051842607,0.051843141,0.05303441
476.0273973,0.051693611,0.051693037,0.051694001,0.051695276,0.051712518,0.051746557,0.051707343,0.051731257,0.051701095,0.051723343,0.051732886,0.051741367,0.051743898,0.051741637,0.051735124,0.051740054,0.05174298,0.051781349,0.051786879,0.051793986,0.051791657,0.052023077,0.052026805,0.05202688,0.052027178,0.052025948,0.052025934,0.05202725,0.052027361,0.052027473,0.052027586,0.052027698,0.05202781,0.052028531,0.052024602,0.05202479,0.052028666,0.052024519,0.052024493,0.052028005,0.052024452,0.05202443,0.052028094,0.052024426,0.052029135,0.052028179,0.05202444,0.052025933,0.052029231,0.052024471,0.052024475,0.052025845,0.052028257,0.052024506,0.052024517,0.052028975,0.052028968,0.052029039,0.052029044,0.052029054,0.052028914,0.052028901,0.052029092,0.052024528,0.052029098,0.052028859,0.052028843,0.052028808,0.052028793,0.052028764,0.052024546,0.052028725,0.052024561,0.052028694,0.052024579,0.052028432,0.052028665,0.052028717,0.052028955,0.052029157,0.052029331,0.052029483,0.052027816,0.05202782,0.052027831,0.052027849,0.052030747,0.052027589,0.052027679,0.052028947,0.052030225,0.052029101,0.052028491,0.052030068,0.052028423,0.052028379,0.052030878,0.0520304,0.052031494,0.05203209,0.053825552
478.9041096,0.051889552,0.051888915,0.051889921,0.051891347,0.05191019,0.051947195,0.051904556,0.051930606,0.051897613,0.051921913,0.051932379,0.051941597,0.051944364,0.051941879,0.051934778,0.051940148,0.051943344,0.05198517,0.051991199,0.051998936,0.051996391,0.052248478,0.052252544,0.052252624,0.052252943,0.052251543,0.052251528,0.05225294,0.052253059,0.05225318,0.0522533,0.052253421,0.052253541,0.052254325,0.052250061,0.052250268,0.05225447,0.05224997,0.052249939,0.052253744,0.052249893,0.052249867,0.052253838,0.052249861,0.05225497,0.052253926,0.052249875,0.052251491,0.052255073,0.052249906,0.052249911,0.052251394,0.052254007,0.052249943,0.052249955,0.052254797,0.052254789,0.052254866,0.052254871,0.052254882,0.052254731,0.052254717,0.052254924,0.052249967,0.05225493,0.052254671,0.052254654,0.052254616,0.0522546,0.052254568,0.052249985,0.052254526,0.052250002,0.052254492,0.05225002,0.052254221,0.05225446,0.052254529,0.052254787,0.052255005,0.052255193,0.052255357,0.05225351,0.052253513,0.052253525,0.052253543,0.052256699,0.052253203,0.052253302,0.05225472,0.052256118,0.052254888,0.052254218,0.052255948,0.052254143,0.052254094,0.052256825,0.052256299,0.052257493,0.052258139,0.054782408
481.7808219,0.052172683,0.052171914,0.052172652,0.05217445,0.052195006,0.052233843,0.052189033,0.052216777,0.052180559,0.052206958,0.052218655,0.052228316,0.052231345,0.052228516,0.052220906,0.052226627,0.052230096,0.052274894,0.052281351,0.052289563,0.052286793,0.052555308,0.052559688,0.052559749,0.052560045,0.052558092,0.052558074,0.052559411,0.052559524,0.052559638,0.052559751,0.052559863,0.052559974,0.0525608,0.052556387,0.052556624,0.052560943,0.05255628,0.05255623,0.052560127,0.052556168,0.052556128,0.052560199,0.052556109,0.052561394,0.052560262,0.052556109,0.052557757,0.052561486,0.052556129,0.052556132,0.052557644,0.052560316,0.052556156,0.052556166,0.052561214,0.052561206,0.052561284,0.05256129,0.052561301,0.052561147,0.052561132,0.052561343,0.052556176,0.052561348,0.052561085,0.052561068,0.052561029,0.052561012,0.052560979,0.052556191,0.052560936,0.052556205,0.0525609,0.05255622,0.052560723,0.052560867,0.052561037,0.052561297,0.052561516,0.052561702,0.052561863,0.05255965,0.052559649,0.052559655,0.052559668,0.052563019,0.052558855,0.052558962,0.052560766,0.052562308,0.05256095,0.052560194,0.052562134,0.052560109,0.052560048,0.05256302,0.052562419,0.052563713,0.052564368,0.055922312
484.6575342,0.052601699,0.05260068,0.052600594,0.052603154,0.05262555,0.05266409,0.052619468,0.052648036,0.052608018,0.052636508,0.052649944,0.052659496,0.052662822,0.052659449,0.052651494,0.052657391,0.052661128,0.05270789,0.052714629,0.052723011,0.052720011,0.052996579,0.05300121,0.053001216,0.053001409,0.05299823,0.052998205,0.05299916,0.052999242,0.052999323,0.052999401,0.052999475,0.052999547,0.053000374,0.052996157,0.05299644,0.05300049,0.052996018,0.052995924,0.052999543,0.052995829,0.052995756,0.052999546,0.052995702,0.053000749,0.052999534,0.052995668,0.052997176,0.053000801,0.052995652,0.052995651,0.052997036,0.052999506,0.052995652,0.052995653,0.053000575,0.053000569,0.05300064,0.053000645,0.053000655,0.053000514,0.0530005,0.053000692,0.052995656,0.053000697,0.053000457,0.05300044,0.053000404,0.053000388,0.053000357,0.05299566,0.053000316,0.052995665,0.053000281,0.052995672,0.05300038,0.053000247,0.053000668,0.0530009,0.05300109,0.053001247,0.053001378,0.052998477,0.052998463,0.052998456,0.052998453,0.053001877,0.052996477,0.052996592,0.052999191,0.053000912,0.052999392,0.052998507,0.05300075,0.052998406,0.052998322,0.053001542,0.05300082,0.053002207,0.0530028,0.057259525
